Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
275	AIU95984.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*08 F	320	296	209	87	51	36	12	4	1	21	9	3	3	10	8	16	0	0	78	75	52	23	19	4	1	1	0	5	2	0	1	4	3	6	0	0	36	24	17	7	2	5	1	1	0	3	0	0	1	0	0	1	0	0	51	51	42	9	7	2	0	0	0	3	2	1	0	0	1	2	0	0	30	24	12	12	4	8	3	0	0	3	3	1	0	2	0	0	0	0	117	114	80	34	17	17	6	2	1	7	2	1	1	4	3	7	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
276	AIU95983.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-9*01 F	320 (322)	296 (298)	216 (217)	80 (81)	57 (58)	23	15	5	0	23 (24)	8	2	0	8	6	12	0	1	78	75	53	22	18	4	3	1	0	5	3	0	0	4	1	5	0	0	36	24	17	7	4	3	1	1	0	4	1	0	0	0	0	0	0	0	51	51	40	11	11	0	1	0	0	2	2	1	0	1	1	3	0	0	30	24	14	10	3	7	2	2	0	5	1	0	0	0	0	0	0	0	117	114	86	28	19	9	7	1	0	7	0	1	0	3	4	4	0	1	8 (10)	8 (10)	6 (7)	2 (3)	2 (3)	0	1	0	0	0 (1)	1	0	0	0	0	0	0	0	
277	AIU95982.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*03 F	317 (320)	206 (209)	153 (154)	53 (55)	33 (35)	20	5 (7)	4	2	12	5	2	2	5	6	8	1	1	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	12	6	6	1	5	0	3	0	2	0	0	1	0	0	0	0	0	51	51	38	13	7	6	0	1	1	1	2	1	0	0	1	4	1	1	30	24	14	10	6	4	1	0	0	4	2	0	1	1	1	0	0	0	117	114	91	23	18	5	4	0	1	5	1	1	0	4	3	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
278	AIU95981.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-7*03 F	320	296	230	66	53	13	7	1	0	18	8	3	0	7	11	11	0	0	78	75	52	23	18	5	0	0	0	6	3	1	0	3	5	5	0	0	36	24	18	6	3	3	0	0	0	3	1	0	0	1	0	1	0	0	51	51	43	8	6	2	0	1	0	1	1	1	0	0	2	2	0	0	30	24	18	6	6	0	2	0	0	2	2	0	0	0	0	0	0	0	117	114	93	21	18	3	4	0	0	6	1	1	0	3	3	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
279	AIU95980.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV1-8*02 F	317 (320)	293 (296)	235 (236)	58 (60)	45 (47)	13	7 (8)	0	0	15	10	1	1	6	9	8	0 (1)	1	78	75	57	18	17	1	0	0	0	5	2	0	0	4	2	5	0	0	36	24	18	6	0	6	0	0	0	2	1	0	1	0	2	0	0	0	51	51	42	9	8	1	2	0	0	1	3	1	0	0	1	0	0	1	30	24	18	6	4	2	2	0	0	3	1	0	0	0	0	0	0	0	117	114	96	18	15	3	3	0	0	4	3	0	0	2	3	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1	0	0 (1)	0	
280	AIU95979.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*08 F	320	296	222	74	51	23	8	1	0	18	9	3	1	9	11	13	1	0	78	75	54	21	18	3	2	0	0	4	1	1	0	4	3	6	0	0	36	24	18	6	2	4	0	0	0	2	1	0	0	0	2	1	0	0	51	51	41	10	7	3	0	0	0	2	2	1	0	1	2	2	0	0	30	24	15	9	5	4	1	0	0	4	2	0	0	1	0	0	1	0	117	114	88	26	17	9	4	1	0	6	3	1	1	3	3	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
281	AIU95978.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV1-18*04 F	320	296	234	62	48	14	8	3	2	16	8	1	0	6	7	9	0	2	78	75	56	19	18	1	0	0	0	5	2	0	0	4	2	5	0	1	36	24	21	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	51	51	40	11	8	3	3	0	0	1	2	1	0	0	2	1	0	1	30	24	18	6	2	4	0	2	0	3	1	0	0	0	0	0	0	0	117	114	93	21	15	6	4	1	2	4	3	0	0	2	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
282	AIU95977.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV1-18*04 F	320	296	242	54	51	3	5	0	2	15	9	1	0	6	5	8	0	3	78	75	56	19	17	2	0	0	1	4	2	0	0	4	1	5	0	2	36	24	21	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	1	2	1	0	0	1	0	0	1	30	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	117	114	96	18	17	1	2	0	1	4	4	0	0	2	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
283	AIU95976.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*08 F	320	296	218	78	48	30	10	3	1	19	8	3	1	10	9	13	0	1	78	75	55	20	16	4	1	0	1	4	2	1	0	3	2	5	0	1	36	24	18	6	1	5	1	2	0	2	0	0	1	0	0	0	0	0	51	51	42	9	7	2	0	0	0	3	2	1	0	0	1	2	0	0	30	24	12	12	5	7	3	0	0	4	2	0	0	2	1	0	0	0	117	114	85	29	17	12	4	1	0	6	2	1	0	5	4	6	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
284	AIU95975.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-9*01 F	314 (322)	290 (298)	208 (212)	82 (86)	54 (56)	28 (30)	14 (16)	5	2	22 (23)	7 (8)	2	0	9	7	13	0	1	78	75	53	22	18	4	3	1	0	5	3	0	0	4	1	5	0	0	36	24	16	8	4	4	1	1	0	4	1	0	0	0	0	1	0	0	51	51	39	12	10	2	1	0	1	1	2	1	0	1	1	3	0	1	30	24	13	11	3	8	3	2	0	5	1	0	0	0	0	0	0	0	117	114	85	29	19	10	6	1	1	7	0	1	0	4	5	4	0	0	2 (10)	2 (10)	2 (6)	0 (4)	0 (2)	0 (2)	0 (2)	0	0	0 (1)	0 (1)	0	0	0	0	0	0	0	
285	AIU95974.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*08 F	320	296	221	75	54	21	9	3	0	17	8	2	2	10	10	13	0	1	78	75	56	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	18	6	1	5	1	2	0	2	0	0	1	0	0	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	13	11	5	6	2	0	0	4	2	0	1	1	1	0	0	0	117	114	85	29	19	10	4	1	0	6	2	1	0	5	5	5	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
286	AIU95973.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*08 F	320	296	218	78	50	28	10	2	1	19	9	3	1	10	8	14	0	1	78	75	55	20	16	4	1	0	1	4	2	1	0	3	2	5	0	1	36	24	18	6	2	4	1	1	0	3	0	0	1	0	0	0	0	0	51	51	42	9	7	2	0	0	0	3	2	1	0	0	1	2	0	0	30	24	12	12	7	5	3	0	0	3	3	0	0	2	0	1	0	0	117	114	85	29	16	13	4	1	0	6	2	1	0	5	4	6	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
287	AIU95972.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-9*01 F, or Homsap IGHV3-9*04 F	317	293	209	84	57	27	14	5	0	23	8	3	0	9	8	12	1	1	78	75	50	25	19	6	3	1	0	5	2	1	0	4	2	5	1	1	36	24	17	7	4	3	0	1	0	4	2	0	0	0	0	0	0	0	51	51	40	11	11	0	1	0	0	2	2	1	0	1	1	3	0	0	30	24	14	10	3	7	2	2	0	5	1	0	0	0	0	0	0	0	117	114	84	30	19	11	8	1	0	7	0	1	0	4	5	4	0	0	5	5	4	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	
288	AIU95971.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV4-39*03 F	311	290	215	75	53	22	5	2	0	16	5	3	0	10	15	18	1	0	78	75	57	18	16	2	1	1	0	3	1	0	0	4	2	6	0	0	36	30	20	10	5	5	1	1	0	5	0	0	0	1	0	2	0	0	51	51	39	12	6	6	0	0	0	2	1	2	0	0	5	2	0	0	30	21	12	9	3	6	1	0	0	3	1	0	0	0	2	1	1	0	116	113	87	26	23	3	2	0	0	3	2	1	0	5	6	7	0	0																			
289	AIU95970.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-53*02 F, or Homsap IGHV3-66*01 F	320	293	218	75	53	22	10	3	1	15	7	3	0	7	11	15	0	3	78	75	54	21	17	4	2	0	0	5	3	0	0	3	2	6	0	0	36	24	18	6	3	3	1	1	0	1	0	1	0	0	1	1	0	0	51	51	38	13	12	1	0	0	0	1	2	1	0	1	3	4	0	1	30	21	13	8	4	4	0	2	0	4	1	0	0	0	0	1	0	0	117	114	89	25	15	10	6	0	1	4	1	1	0	3	4	3	0	2	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
290	AIU95969.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*08 F	320	296	219	77	56	21	10	2	0	17	10	2	1	11	9	14	0	1	78	75	56	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	18	6	2	4	1	1	0	3	0	0	1	0	0	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	12	12	8	4	2	0	0	3	3	0	0	2	1	1	0	0	117	114	84	30	17	13	5	1	0	6	3	1	0	5	4	5	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
291	AIU95968.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV1-18*04 F	320	296	238	58	49	9	6	1	4	14	8	1	0	6	6	8	0	4	78	75	56	19	17	2	0	0	1	4	2	0	0	4	1	5	0	2	36	24	20	4	3	1	0	1	0	3	0	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	1	2	1	0	0	1	0	0	1	30	24	18	6	3	3	0	0	1	2	1	0	0	0	1	0	0	1	117	114	95	19	16	3	3	0	2	4	3	0	0	2	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
292	AIU95967.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-21*01 F, or Homsap IGHV3-21*03 F or Homsap IGHV3-21*04 F or Homsap IGHV3-21*06 F or Homsap IGHV3-21*07 (F)	240	216	123	93	21	72	6	3	2	17	16	4	2	5	11	16	1	10	78	75	52	23	16	7	1	1	0	4	3	1	0	3	2	8	0	0	36	24	18	6	1	5	0	0	0	0	1	0	0	1	0	1	0	3	51	51	33	18	2	16	1	1	2	3	3	2	0	0	3	2	0	1	30	24	8	16	2	14	2	1	0	5	2	0	1	0	1	0	0	4	45	42	12	30	0	30	2	0	0	5	7	1	1	1	5	5	1	2																			
293	AIU95966.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-11*01 F	317 (320)	293 (296)	222 (223)	71 (73)	55 (57)	16	6 (7)	4	0	18	10 (11)	2	1	9	7	12	1	1	78	75	53	22	21	1	1	1	0	5	3	0	0	4	2	6	0	0	36	24	20	4	2	2	1	0	0	1	1	0	0	1	0	0	0	0	51	51	35	16	9	7	0	1	0	2	3	1	1	1	2	3	1	1	30	24	15	9	5	4	0	1	0	6	1	0	0	0	1	0	0	0	117	114	95	19	17	2	4	1	0	4	2	1	0	3	1	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
294	AIU95965.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*08 F	320	296	223	73	54	19	9	3	0	17	8	2	3	9	8	13	0	1	78	75	56	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	18	6	1	5	1	2	0	2	0	0	1	0	0	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	14	10	6	4	1	0	0	4	2	0	1	1	1	0	0	0	117	114	86	28	18	10	5	1	0	6	2	1	1	4	3	5	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
295	AIU95964.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV1-2*06 F	317	293	213	80	37	43	10	5	1	16	8	2	1	6	14	14	0	3	78	75	56	19	16	3	1	0	0	5	1	0	0	4	3	5	0	0	36	24	17	7	1	6	1	1	0	1	1	0	0	1	0	2	0	0	51	51	38	13	7	6	3	1	0	1	2	1	0	0	4	0	0	1	30	24	12	12	2	10	1	1	0	3	2	1	1	0	1	1	0	1	117	114	86	28	10	18	4	2	1	6	2	0	0	1	5	6	0	1	5	5	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
296	AIU95963.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-9*01 F	320 (322)	296 (298)	218 (219)	78 (79)	57 (58)	21	13	2	0	23 (24)	7	3	1	8	6	11	2	2	78	75	52	23	18	5	3	0	0	6	2	1	0	4	3	4	0	0	36	24	18	6	4	2	1	0	0	3	1	0	0	0	0	0	0	1	51	51	39	12	11	1	2	0	0	2	2	1	0	1	1	3	0	0	30	24	14	10	3	7	2	0	0	4	1	0	0	0	0	0	2	1	117	114	91	23	20	3	4	1	0	8	0	1	1	3	2	3	0	0	8 (10)	8 (10)	4 (5)	4 (5)	1 (2)	3	1	1	0	0 (1)	1	0	0	0	0	1	0	0	
297	AIU95962.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV4-39*03 F	311	290	210	80	52	28	6	3	0	14	6	2	2	12	14	20	0	1	78	75	56	19	16	3	0	0	0	3	2	0	0	4	3	7	0	0	36	30	17	13	4	9	2	2	0	3	1	0	0	2	0	2	0	1	51	51	40	11	7	4	0	0	0	2	1	1	0	0	6	1	0	0	30	21	13	8	3	5	0	1	0	3	0	0	1	0	1	2	0	0	116	113	84	29	22	7	4	0	0	3	2	1	1	6	4	8	0	0																			
298	AIU95961.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-33*08 F	320	278	204	74	54	20	9	3	0	17	8	2	3	9	9	13	0	1	78	57	38	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	18	6	1	5	1	2	0	2	0	0	1	0	0	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	14	10	6	4	1	0	0	4	2	0	1	1	1	0	0	0	117	114	85	29	18	11	5	1	0	6	2	1	1	4	4	5	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
299	AIU95960.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*03 F or Homsap IGHV3-33*08 F or Homsap IGHV3-33*09 F	314	290	213	77	47	30	9	2	1	19	10	3	1	10	7	14	0	1	78	75	55	20	16	4	1	0	1	4	2	1	0	3	2	5	0	1	36	24	18	6	2	4	1	1	0	3	0	0	1	0	0	0	0	0	51	51	42	9	7	2	0	0	0	3	2	1	0	0	1	2	0	0	30	24	11	13	6	7	3	0	0	3	4	0	0	2	0	1	0	0	117	114	85	29	16	13	4	1	0	6	2	1	0	5	4	6	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300	AIU95959.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-30*20 (F), or Homsap IGHV3-30-3*01 F or Homsap IGHV3-30-5*03 F or Homsap IGHV3-33*08 F	320	296	222	74	55	19	7	2	1	15	10	2	2	9	10	14	0	2	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	18	6	1	5	1	2	0	2	0	0	1	0	0	0	0	0	51	51	42	9	7	2	0	0	0	1	2	1	0	0	1	3	0	1	30	24	13	11	7	4	1	0	0	3	4	0	1	1	0	1	0	0	117	114	88	26	18	8	3	0	1	5	2	1	0	4	5	4	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
301	AIU95958.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*18 (F) or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	221 (222)	69 (74)	49 (52)	20 (22)	6 (7)	3	1	16	8 (9)	1	3	8	10 (11)	11	0 (2)	2	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	19	5	2	3	0	0	1	1	1	0	0	0	0	1	0	1	51	51	40	11	8	3	2	1	0	1	2	1	1	0	2	0	0	1	30	24	17	7	4	3	0	0	0	4	2	0	0	1	0	0	0	0	117	114	87	27	16	11	4	2	0	5	3	0	2	2	5	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (1)	0	0	0	0 (1)	0	0	0	0 (1)	0	0 (2)	0	
302	AIU95957.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-9*01 F	320	296	212	84	57	27	11	2	2	23	8	2	4	8	6	14	2	2	78	75	54	21	20	1	3	0	0	5	2	0	0	4	1	6	0	0	36	24	16	8	3	5	1	1	0	4	1	0	0	0	0	1	0	0	51	51	38	13	11	2	1	0	0	3	2	1	0	1	2	3	0	0	30	24	14	10	4	6	0	0	0	5	1	0	1	0	1	0	2	0	117	114	85	29	18	11	4	1	1	6	2	1	3	3	2	4	0	2	8	8	5	3	1	2	2	0	1	0	0	0	0	0	0	0	0	0	
303	AIU95956.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*08 F	320	296	216	80	54	26	10	4	0	18	8	3	1	10	9	16	0	1	78	75	55	20	19	1	1	0	0	4	2	0	0	4	3	6	0	0	36	24	19	5	3	2	1	1	0	3	0	0	0	0	0	0	0	0	51	51	38	13	6	7	0	2	0	2	2	1	0	0	2	3	0	1	30	24	12	12	7	5	3	0	0	3	3	0	0	2	0	1	0	0	117	114	86	28	17	11	4	1	0	6	1	2	1	4	3	6	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
304	AIU95955.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	320	296	222	74	56	18	9	3	1	20	7	2	0	7	12	11	0	2	78	75	50	25	20	5	3	1	1	6	1	0	0	4	4	5	0	0	36	24	19	5	3	2	1	1	0	2	1	0	0	0	0	0	0	0	51	51	38	13	8	5	0	0	0	2	2	1	0	0	4	3	0	1	30	24	15	9	5	4	0	1	0	5	1	0	0	0	1	0	0	1	117	114	94	20	18	2	4	0	0	5	2	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
305	AIU95954.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV1-69*09 F	320	296	227	69	48	21	6	2	0	16	8	1	1	8	10	15	0	2	78	75	56	19	15	4	0	0	0	6	0	0	0	4	3	6	0	0	36	24	16	8	2	6	0	1	0	3	1	0	0	1	0	2	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	1	1	0	1	30	24	17	7	4	3	0	1	0	2	2	0	0	0	0	1	0	1	117	114	90	24	17	7	3	0	0	4	3	0	1	3	5	5	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
306	AIU95953.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV1-69*09 F	320	296	234	62	51	11	9	1	1	16	7	1	0	6	10	9	0	2	78	75	54	21	19	2	1	0	0	5	0	0	0	5	4	6	0	0	36	24	18	6	3	3	1	1	0	2	1	0	0	0	0	1	0	0	51	51	43	8	8	0	2	0	0	1	2	1	0	0	1	0	0	1	30	24	19	5	4	1	1	0	0	2	1	0	0	0	0	0	0	1	117	114	94	20	16	4	3	0	0	6	3	0	0	1	5	2	0	0	8	8	6	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	
307	AIU95952.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-11*01 F	317 (320)	293 (296)	227 (228)	66 (68)	54 (56)	12	7 (8)	0	0	18	9	2	0	9	8	12	0 (1)	1	78	75	54	21	21	0	1	0	0	5	3	0	0	4	2	6	0	0	36	24	22	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	51	51	40	11	10	1	1	0	0	1	2	1	0	1	2	2	0	1	30	24	14	10	4	6	0	0	0	7	1	0	0	0	2	0	0	0	117	114	93	21	16	5	5	0	0	4	2	1	0	4	1	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1	0	0 (1)	0	
308	AIU95951.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV4-30-4*03 F, or Homsap IGHV4-31*08 F or Homsap IGHV4-39*03 F	311	179	135	44	30	14	5	1	0	7	4	2	1	5	10	7	0	2	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	45	37	8	6	2	1	0	0	1	1	1	0	0	2	1	0	1	30	21	14	7	2	5	0	1	0	2	1	0	0	0	2	1	0	0	116	113	84	29	22	7	4	0	0	4	2	1	1	5	6	5	0	1																			
309	AIU95950.1_immunoglobulin_gamma_heavy_chain_varia	No rearrangement found	Homsap IGHV3-33*03 F	314	215	163	52	31	21	7	3	0	13	7	2	2	5	6	6	0	1	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	24	18	6	1	5	1	2	0	2	0	0	1	0	0	0	0	0	51	51	43	8	7	1	0	0	0	2	2	1	0	0	1	1	0	1	30	24	13	11	5	6	2	0	0	4	2	0	1	1	1	0	0	0	117	114	87	27	18	9	4	1	0	5	3	1	0	4	4	5	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310	AIU95949.1_immunoglobulin_gamma_heavy_chain_varia	rearranged sequence (but no junction found)	Homsap IGHV3-53*02 F, or Homsap IGHV3-66*01 F	320	293	218	75	53	22	10	3	1	15	7	3	0	7	11	15	0	3	78	75	54	21	17	4	2	0	0	5	3	0	0	3	2	6	0	0	36	24	18	6	3	3	1	1	0	1	0	1	0	0	1	1	0	0	51	51	38	13	12	1	0	0	0	1	2	1	0	1	3	4	0	1	30	21	13	8	4	4	0	2	0	4	1	0	0	0	0	1	0	0	117	114	89	25	15	10	6	0	1	4	1	1	0	3	4	3	0	2	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
