Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
286	5IBLH_Chain_H,_Heavy_Chain	productive	Homsap IGHV5-51*01 F	317 (320)	293 (296)	238	55 (58)	46 (49)	9	5 (6)	1	0	12	5	2	0 (1)	10	7	12 (13)	0	1	78	75	56	19	17	2	1	0	0	5	3	0	0	4	2	4	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	0	1	0	0	51	51	44	7	5	2	2	0	0	0	0	2	0	0	2	1	0	0	30	24	15	9	5	4	0	1	0	4	0	0	0	2	0	1	0	1	117	114	98	16	16	0	2	0	0	2	1	0	0	4	2	5	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (1)	0	0	0	0	0	0 (1)	0	1	0 (1)	0	0	
287	5IBLD_Chain_D,_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	212	75 (78)	55 (58)	20	10	4	0 (1)	24 (25)	8	0	1	8	6	12 (13)	0	2	78	78	54	24	22	2	3	0	0	7	3	0	0	4	2	5	0	0	36	21	15	6	2	4	2	1	0	1	0	0	0	1	0	0	0	1	51	51	42	9	7	2	2	0	0	4	0	0	1	0	0	2	0	0	30	9	3	6	2	4	0	0	0	1	1	0	0	1	1	2	0	0	117	108	85	23	18	5	2	2	0	9	3	0	0	1	3	2	0	1	20 (23)	20 (23)	13	7 (10)	4 (7)	3	1	1	0 (1)	2 (3)	1	0	0	1	0	1 (2)	0	0	
288	5IBLC_Chain_C,_Heavy_Chain	productive	Homsap IGHV5-51*01 F	317 (320)	293 (296)	238	55 (58)	46 (49)	9	5 (6)	1	0	12	5	2	0 (1)	10	7	12 (13)	0	1	78	75	56	19	17	2	1	0	0	5	3	0	0	4	2	4	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	0	1	0	0	51	51	44	7	5	2	2	0	0	0	0	2	0	0	2	1	0	0	30	24	15	9	5	4	0	1	0	4	0	0	0	2	0	1	0	1	117	114	98	16	16	0	2	0	0	2	1	0	0	4	2	5	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (1)	0	0	0	0	0	0 (1)	0	1	0 (1)	0	0	
289	5JW4X_Chain_X,_MEDI8852_light_chain	productive	Homsap IGKV1-5*01 F	318 (327)	261 (270)	186 (188)	75 (82)	56	19 (26)	6 (8)	2	0	23 (25)	12	2	0	9 (10)	6 (7)	12	0	3 (4)	78	69	47	22	20	2	2	1	0	6	2	1	0	4	0	6	0	0	36	18	12	6	2	4	0	1	0	2	1	0	0	0	1	0	0	1	51	51	38	13	8	5	2	0	0	4	1	1	0	1	3	1	0	0	30	9	5	4	2	2	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	23	6	1	0	0	10	7	0	0	3	2	4	0	2	6 (15)	6 (15)	5 (7)	1 (8)	1	0 (7)	1 (3)	0	0	0 (2)	0	0	0	0 (1)	0 (1)	0	0	0 (1)	
290	5JW4W_Chain_W,_MEDI8852_heavy_chain	productive	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	317 (320)	302 (305)	227	75 (78)	65 (68)	10	7 (9)	1 (2)	1	17	12	1	1	13	5	15	0	2	78	75	57	18	18	0	1	0	0	2	4	0	0	4	1	6	0	0	36	30	18	12	7	5	0	1	1	4	0	0	1	1	1	2	0	1	51	51	42	9	9	0	1	0	0	0	2	0	0	2	1	2	0	1	30	27	19	8	5	3	2	0	0	2	1	0	0	1	1	1	0	0	117	114	87	27	25	2	3	0	0	9	4	1	0	5	1	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	1	0	0	0	0	0	0	0	
291	5JW4V_Chain_V,_MEDI8852_light_chain	productive	Homsap IGKV1-5*01 F	318 (327)	261 (270)	186 (188)	75 (82)	56	19 (26)	6 (8)	2	0	23 (25)	12	2	0	9 (10)	6 (7)	12	0	3 (4)	78	69	47	22	20	2	2	1	0	6	2	1	0	4	0	6	0	0	36	18	12	6	2	4	0	1	0	2	1	0	0	0	1	0	0	1	51	51	38	13	8	5	2	0	0	4	1	1	0	1	3	1	0	0	30	9	5	4	2	2	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	23	6	1	0	0	10	7	0	0	3	2	4	0	2	6 (15)	6 (15)	5 (7)	1 (8)	1	0 (7)	1 (3)	0	0	0 (2)	0	0	0	0 (1)	0 (1)	0	0	0 (1)	
292	5JW4U_Chain_U,_MEDI8852_heavy_chain	productive	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	317 (320)	302 (305)	227	75 (78)	65 (68)	10	7 (9)	1 (2)	1	17	12	1	1	13	5	15	0	2	78	75	57	18	18	0	1	0	0	2	4	0	0	4	1	6	0	0	36	30	18	12	7	5	0	1	1	4	0	0	1	1	1	2	0	1	51	51	42	9	9	0	1	0	0	0	2	0	0	2	1	2	0	1	30	27	19	8	5	3	2	0	0	2	1	0	0	1	1	1	0	0	117	114	87	27	25	2	3	0	0	9	4	1	0	5	1	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	1	0	0	0	0	0	0	0	
293	5JW4T_Chain_T,_MEDI8852_light_chain	productive	Homsap IGKV1-5*01 F	318 (327)	261 (270)	186 (188)	75 (82)	56	19 (26)	6 (8)	2	0	23 (25)	12	2	0	9 (10)	6 (7)	12	0	3 (4)	78	69	47	22	20	2	2	1	0	6	2	1	0	4	0	6	0	0	36	18	12	6	2	4	0	1	0	2	1	0	0	0	1	0	0	1	51	51	38	13	8	5	2	0	0	4	1	1	0	1	3	1	0	0	30	9	5	4	2	2	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	23	6	1	0	0	10	7	0	0	3	2	4	0	2	6 (15)	6 (15)	5 (7)	1 (8)	1	0 (7)	1 (3)	0	0	0 (2)	0	0	0	0 (1)	0 (1)	0	0	0 (1)	
294	5JW4S_Chain_S,_MEDI8852_heavy_chain	productive	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	317 (320)	302 (305)	227	75 (78)	65 (68)	10	7 (9)	1 (2)	1	17	12	1	1	13	5	15	0	2	78	75	57	18	18	0	1	0	0	2	4	0	0	4	1	6	0	0	36	30	18	12	7	5	0	1	1	4	0	0	1	1	1	2	0	1	51	51	42	9	9	0	1	0	0	0	2	0	0	2	1	2	0	1	30	27	19	8	5	3	2	0	0	2	1	0	0	1	1	1	0	0	117	114	87	27	25	2	3	0	0	9	4	1	0	5	1	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	1	0	0	0	0	0	0	0	
295	5JW4R_Chain_R,_MEDI8852_light_chain	productive	Homsap IGKV1-5*01 F	318 (327)	270 (279)	195 (197)	75 (82)	56	19 (26)	6 (8)	2	0	23 (25)	12	2	0	9 (10)	6 (7)	12	0	3 (4)	78	78	56	22	20	2	2	1	0	6	2	1	0	4	0	6	0	0	36	18	12	6	2	4	0	1	0	2	1	0	0	0	1	0	0	1	51	51	38	13	8	5	2	0	0	4	1	1	0	1	3	1	0	0	30	9	5	4	2	2	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	23	6	1	0	0	10	7	0	0	3	2	4	0	2	6 (15)	6 (15)	5 (7)	1 (8)	1	0 (7)	1 (3)	0	0	0 (2)	0	0	0	0 (1)	0 (1)	0	0	0 (1)	
296	5JW4Q_Chain_Q,_MEDI8852_heavy_chain	productive	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	317 (320)	302 (305)	227	75 (78)	65 (68)	10	7 (9)	1 (2)	1	17	12	1	1	13	5	15	0	2	78	75	57	18	18	0	1	0	0	2	4	0	0	4	1	6	0	0	36	30	18	12	7	5	0	1	1	4	0	0	1	1	1	2	0	1	51	51	42	9	9	0	1	0	0	0	2	0	0	2	1	2	0	1	30	27	19	8	5	3	2	0	0	2	1	0	0	1	1	1	0	0	117	114	87	27	25	2	3	0	0	9	4	1	0	5	1	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	1	0	0	0	0	0	0	0	
297	5JW4P_Chain_P,_MEDI8852_light_chain	productive	Homsap IGKV1-5*01 F	318 (327)	261 (270)	186 (188)	75 (82)	56	19 (26)	6 (8)	2	0	23 (25)	12	2	0	9 (10)	6 (7)	12	0	3 (4)	78	69	47	22	20	2	2	1	0	6	2	1	0	4	0	6	0	0	36	18	12	6	2	4	0	1	0	2	1	0	0	0	1	0	0	1	51	51	38	13	8	5	2	0	0	4	1	1	0	1	3	1	0	0	30	9	5	4	2	2	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	23	6	1	0	0	10	7	0	0	3	2	4	0	2	6 (15)	6 (15)	5 (7)	1 (8)	1	0 (7)	1 (3)	0	0	0 (2)	0	0	0	0 (1)	0 (1)	0	0	0 (1)	
298	5JW4O_Chain_O,_MEDI8852_heavy_chain	productive	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	317 (320)	302 (305)	227	75 (78)	65 (68)	10	7 (9)	1 (2)	1	17	12	1	1	13	5	15	0	2	78	75	57	18	18	0	1	0	0	2	4	0	0	4	1	6	0	0	36	30	18	12	7	5	0	1	1	4	0	0	1	1	1	2	0	1	51	51	42	9	9	0	1	0	0	0	2	0	0	2	1	2	0	1	30	27	19	8	5	3	2	0	0	2	1	0	0	1	1	1	0	0	117	114	87	27	25	2	3	0	0	9	4	1	0	5	1	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	1	0	0	0	0	0	0	0	
299	5JW4N_Chain_N,_MEDI8852_light_chain	productive	Homsap IGKV1-5*01 F	318 (327)	261 (270)	186 (188)	75 (82)	56	19 (26)	6 (8)	2	0	23 (25)	12	2	0	9 (10)	6 (7)	12	0	3 (4)	78	69	47	22	20	2	2	1	0	6	2	1	0	4	0	6	0	0	36	18	12	6	2	4	0	1	0	2	1	0	0	0	1	0	0	1	51	51	38	13	8	5	2	0	0	4	1	1	0	1	3	1	0	0	30	9	5	4	2	2	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	23	6	1	0	0	10	7	0	0	3	2	4	0	2	6 (15)	6 (15)	5 (7)	1 (8)	1	0 (7)	1 (3)	0	0	0 (2)	0	0	0	0 (1)	0 (1)	0	0	0 (1)	
300	5JW4M_Chain_M,_MEDI8852_heavy_chain	productive	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	317 (320)	302 (305)	227	75 (78)	65 (68)	10	7 (9)	1 (2)	1	17	12	1	1	13	5	15	0	2	78	75	57	18	18	0	1	0	0	2	4	0	0	4	1	6	0	0	36	30	18	12	7	5	0	1	1	4	0	0	1	1	1	2	0	1	51	51	42	9	9	0	1	0	0	0	2	0	0	2	1	2	0	1	30	27	19	8	5	3	2	0	0	2	1	0	0	1	1	1	0	0	117	114	87	27	25	2	3	0	0	9	4	1	0	5	1	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	1	0	0	0	0	0	0	0	
301	5JW3L_Chain_L,_MEDI8852_light_chain	productive	Homsap IGKV1-5*01 F	318 (327)	261 (270)	186 (188)	75 (82)	56	19 (26)	6 (8)	2	0	23 (25)	12	2	0	9 (10)	6 (7)	12	0	3 (4)	78	69	47	22	20	2	2	1	0	6	2	1	0	4	0	6	0	0	36	18	12	6	2	4	0	1	0	2	1	0	0	0	1	0	0	1	51	51	38	13	8	5	2	0	0	4	1	1	0	1	3	1	0	0	30	9	5	4	2	2	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	23	6	1	0	0	10	7	0	0	3	2	4	0	2	6 (15)	6 (15)	5 (7)	1 (8)	1	0 (7)	1 (3)	0	0	0 (2)	0	0	0	0 (1)	0 (1)	0	0	0 (1)	
302	5JW3H_Chain_H,_MEDI8852_heavy_chain	productive	Homsap IGHV6-1*01 F, or Homsap IGHV6-1*02 F or Homsap IGHV6-1*03 P	317 (320)	302 (305)	227	75 (78)	65 (68)	10	7 (9)	1 (2)	1	17	12	1	1	13	5	15	0	2	78	75	57	18	18	0	1	0	0	2	4	0	0	4	1	6	0	0	36	30	18	12	7	5	0	1	1	4	0	0	1	1	1	2	0	1	51	51	42	9	9	0	1	0	0	0	2	0	0	2	1	2	0	1	30	27	19	8	5	3	2	0	0	2	1	0	0	1	1	1	0	0	117	114	87	27	25	2	3	0	0	9	4	1	0	5	1	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	1	0	0	0	0	0	0	0	
303	5DURD_Chain_D,_Light_Chain_of_Antibody_100F4	productive	Homsap IGLV1-40*01 F, or Homsap IGLV1-40*02 F	338 (341)	296 (299)	215	81 (84)	66 (69)	15	8	2	0	22 (23)	8	3	0	11 (12)	10	16 (17)	0	1	78	75	54	21	17	4	1	0	0	5	2	0	0	3	6	4	0	0	36	27	18	9	6	3	1	1	0	3	1	0	0	1	1	1	0	0	51	51	42	9	9	0	2	0	0	1	3	0	0	0	0	2	0	1	30	9	6	3	1	2	1	1	0	1	0	0	0	0	0	0	0	0	117	108	73	35	29	6	3	0	0	10	2	3	0	6	3	8	0	0	26 (29)	26 (29)	22	4 (7)	4 (7)	0	0	0	0	2 (3)	0	0	0	1 (2)	0	1 (2)	0	0	
304	5DURB_Chain_B,_Heavy_Chain_of_Antibody_100F4	productive	Homsap IGHV4-61*03 F	317 (320)	296 (299)	222 (223)	74 (76)	53 (55)	21	4 (5)	2	1	18	8 (9)	2	0	11	11	16	0	1	78	75	56	19	16	3	1	0	1	3	1	0	0	4	3	6	0	0	36	30	22	8	7	1	0	1	0	4	0	0	0	1	0	2	0	0	51	51	41	10	6	4	0	0	0	2	3	1	0	1	2	1	0	0	30	21	12	9	2	7	1	1	0	3	1	0	0	0	1	1	0	1	117	114	87	27	21	6	2	0	0	6	3	1	0	5	4	6	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
305	5DURL_Chain_L,_Light_Chain_of_Antibody_100F4	productive	Homsap IGLV1-40*01 F, or Homsap IGLV1-40*02 F	338 (341)	296 (299)	215	81 (84)	66 (69)	15	8	2	0	22 (23)	8	3	0	11 (12)	10	16 (17)	0	1	78	75	54	21	17	4	1	0	0	5	2	0	0	3	6	4	0	0	36	27	18	9	6	3	1	1	0	3	1	0	0	1	1	1	0	0	51	51	42	9	9	0	2	0	0	1	3	0	0	0	0	2	0	1	30	9	6	3	1	2	1	1	0	1	0	0	0	0	0	0	0	0	117	108	73	35	29	6	3	0	0	10	2	3	0	6	3	8	0	0	26 (29)	26 (29)	22	4 (7)	4 (7)	0	0	0	0	2 (3)	0	0	0	1 (2)	0	1 (2)	0	0	
306	5DURH_Chain_H,_Heavy_Chain_of_Antibody_100F4	productive	Homsap IGHV4-61*03 F	317 (320)	296 (299)	222 (223)	74 (76)	53 (55)	21	4 (5)	2	1	18	8 (9)	2	0	11	11	16	0	1	78	75	56	19	16	3	1	0	1	3	1	0	0	4	3	6	0	0	36	30	22	8	7	1	0	1	0	4	0	0	0	1	0	2	0	0	51	51	41	10	6	4	0	0	0	2	3	1	0	1	2	1	0	0	30	21	12	9	2	7	1	1	0	3	1	0	0	0	1	1	0	1	117	114	87	27	21	6	2	0	0	6	3	1	0	5	4	6	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
307	5DUPL_Chain_L,_AVFluIgG03_Light_Chain	productive	Homsap IGLV1-40*01 F	333 (339)	288 (294)	217 (218)	71 (76)	70	1 (6)	3 (4)	0	0	19	8	2	0	12	8	18	0 (2)	1 (3)	78	72	53	19	19	0	0	0	0	3	2	0	0	4	5	5	0	0	36	27	20	7	7	0	0	0	0	3	1	0	0	1	1	1	0	0	51	51	42	9	9	0	2	0	0	1	3	0	0	0	0	2	0	1	30	9	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	117	108	77	31	31	0	1	0	0	10	2	2	0	6	2	8	0	0	21 (27)	21 (27)	17 (18)	4 (9)	3	1 (6)	0 (1)	0	0	1	0	0	0	1	0	2	0 (2)	0 (2)	
308	5DUPH_Chain_H,_AVFluIgG03_Heavy_Chain	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	316 (320)	292 (296)	221 (223)	71 (73)	59	12 (14)	7 (9)	4	1	20	7	4	0	8	7	13	0	0	78	75	49	26	20	6	2	2	0	6	2	1	0	4	3	6	0	0	36	24	20	4	3	1	0	1	0	2	1	0	0	0	0	0	0	0	51	51	39	12	12	0	0	0	0	2	2	1	0	1	2	4	0	0	30	24	15	9	6	3	1	1	0	6	1	0	0	0	0	0	0	0	117	114	95	19	18	1	4	0	0	4	1	2	0	3	2	3	0	0	4 (8)	4 (8)	3 (5)	1 (3)	0	1 (3)	0 (2)	0	1	0	0	0	0	0	0	0	0	0	
309	5DUML_Chain_L,_65C6_Light_Chain	productive	Homsap IGKV3D-15*01 F	332 (335)	284 (287)	217	67 (70)	57 (60)	10	6	0	1 (2)	23 (24)	8	0 (1)	1	7	6	13	0	2	78	78	53	25	21	4	3	0	1	4	4	0	0	4	3	6	0	0	36	18	16	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	51	51	42	9	7	2	2	0	0	4	0	0	1	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	83	25	21	4	1	0	0	11	3	0	0	2	3	4	0	1	20 (23)	20 (23)	18	2 (5)	2 (5)	0	0	0	0 (1)	2 (3)	0	0 (1)	0	0	0	0	0	0	
310	5DUMH_Chain_H,_65C6_Heavy_Chain	productive	Homsap IGHV5-10-1*03 F	314 (318)	290 (294)	230	60 (64)	42 (43)	18 (21)	5	1 (2)	4	14	4 (5)	1	2 (3)	9	7 (8)	11	0	2	78	75	59	16	14	2	2	0	1	4	2	0	0	3	1	3	0	0	36	24	16	8	0	8	0	1	0	1	1	0	2	1	1	0	0	1	51	51	46	5	5	0	1	0	0	0	0	1	0	0	2	1	0	0	30	24	14	10	7	3	0	0	1	6	0	0	0	1	1	1	0	0	117	114	93	21	16	5	2	0	2	3	1	0	0	4	2	6	0	1	2 (6)	2 (6)	2	0 (4)	0 (1)	0 (3)	0	0 (1)	0	0	0 (1)	0	0 (1)	0	0 (1)	0	0	0	
311	4R8WL_Chain_L,_Light_chain_of_neutralizing_antibo	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	209	78 (81)	47 (50)	31	9	3	0 (1)	23 (24)	8	2	1	7	6	12 (13)	1	6	78	78	56	22	16	6	4	0	0	7	2	0	0	2	2	3	0	2	36	21	16	5	1	4	1	0	0	0	0	0	0	0	2	0	0	2	51	51	39	12	4	8	1	0	0	3	1	2	0	1	0	3	0	1	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	83	25	19	6	2	2	0	10	3	0	0	2	2	3	0	1	20 (23)	20 (23)	10	10 (13)	3 (6)	7	1	1	0 (1)	2 (3)	1	0	1	1	0	2 (3)	1	0	
312	4R8WH_Chain_H,_Heavy_chain_of_neutralizing_antibo	productive	Homsap IGHV1-18*04 F	320	296	223	73	43	30	10	2	1	20	12	1	3	5	9	9	0	1	78	75	56	19	17	2	0	1	0	5	2	0	0	4	1	5	0	1	36	24	18	6	3	3	0	0	0	3	0	0	0	0	1	2	0	0	51	51	39	12	7	5	4	0	0	3	2	1	0	0	1	1	0	0	30	24	18	6	3	3	0	0	0	3	2	0	1	0	0	0	0	0	117	114	86	28	11	17	5	1	1	6	6	0	2	1	5	1	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
313	5A3IH_Chain_H,_ANTI-HAEMAGGLUTININ_HA1_FAB_LIGHT	productive	Homsap IGKV2-28*01 F, or Homsap IGKV2D-28*01 F	332 (335)	299 (302)	222 (223)	77 (79)	72 (74)	5	7	0	0 (1)	29 (30)	9	2	0	9	4	15	0	2	78	78	55	23	22	1	0	0	0	7	2	0	0	5	1	8	0	0	36	33	26	7	5	2	1	0	0	4	1	0	0	0	0	1	0	0	51	51	39	12	10	2	1	0	0	4	2	1	0	1	1	2	0	0	30	9	4	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	117	108	83	25	25	0	2	0	0	9	4	1	0	2	2	3	0	2	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	3	0	0 (1)	2 (3)	0	0	0	0	0	0	0	0	
314	5A3ID_Chain_D,_ANTI-HAEMAGGLUTININ_HA1_FAB_LIGHT	productive	Homsap IGKV2-28*01 F, or Homsap IGKV2D-28*01 F	332 (335)	299 (302)	222 (223)	77 (79)	72 (74)	5	7	0	0 (1)	29 (30)	9	2	0	9	4	15	0	2	78	78	55	23	22	1	0	0	0	7	2	0	0	5	1	8	0	0	36	33	26	7	5	2	1	0	0	4	1	0	0	0	0	1	0	0	51	51	39	12	10	2	1	0	0	4	2	1	0	1	1	2	0	0	30	9	4	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	117	108	83	25	25	0	2	0	0	9	4	1	0	2	2	3	0	2	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	3	0	0 (1)	2 (3)	0	0	0	0	0	0	0	0	
315	5A3IG_Chain_G,_ANTI-HAEMAGGLUTININ_HA1_FAB_HEAVY	productive	Homsap IGHV5-51*01 F	320	296	231	65	46	19	9	4	1	12	4	1	1	10	8	14	0	1	78	75	58	17	17	0	1	0	0	5	2	0	0	4	1	4	0	0	36	24	19	5	2	3	1	1	0	1	1	0	0	0	0	1	0	0	51	51	45	6	4	2	2	0	0	0	0	1	0	0	2	1	0	0	30	24	13	11	5	6	1	1	1	4	0	0	0	1	1	1	0	1	117	114	90	24	16	8	3	2	0	2	1	0	1	5	3	7	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
316	5A3IC_Chain_C,_ANTI-HAEMAGGLUTININ_HA1_FAB_HEAVY	productive	Homsap IGHV5-51*01 F	320	296	231	65	46	19	9	4	1	12	4	1	1	10	8	14	0	1	78	75	58	17	17	0	1	0	0	5	2	0	0	4	1	4	0	0	36	24	19	5	2	3	1	1	0	1	1	0	0	0	0	1	0	0	51	51	45	6	4	2	2	0	0	0	0	1	0	0	2	1	0	0	30	24	13	11	5	6	1	1	1	4	0	0	0	1	1	1	0	1	117	114	90	24	16	8	3	2	0	2	1	0	1	5	3	7	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
317	4UBDL_Chain_L,_monoclonal_antibody_L_chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	209	78 (81)	47 (50)	31	9	3	0 (1)	23 (24)	8	2	1	7	6	12 (13)	1	6	78	78	56	22	16	6	4	0	0	7	2	0	0	2	2	3	0	2	36	21	16	5	1	4	1	0	0	0	0	0	0	0	2	0	0	2	51	51	39	12	4	8	1	0	0	3	1	2	0	1	0	3	0	1	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	83	25	19	6	2	2	0	10	3	0	0	2	2	3	0	1	20 (23)	20 (23)	10	10 (13)	3 (6)	7	1	1	0 (1)	2 (3)	1	0	1	1	0	2 (3)	1	0	
318	4UBDK_Chain_K,_monoclonal_antibody_H_chain	productive	Homsap IGHV1-18*04 F	320	296	223	73	43	30	10	2	1	20	12	1	3	5	9	9	0	1	78	75	56	19	17	2	0	1	0	5	2	0	0	4	1	5	0	1	36	24	18	6	3	3	0	0	0	3	0	0	0	0	1	2	0	0	51	51	39	12	7	5	4	0	0	3	2	1	0	0	1	1	0	0	30	24	18	6	3	3	0	0	0	3	2	0	1	0	0	0	0	0	117	114	86	28	11	17	5	1	1	6	6	0	2	1	5	1	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
