Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
245	AIN40288.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV3-33*03 F	320	296	226	70	57	13	9	3	0	17	8	2	1	8	10	11	0	1	78	75	50	25	19	6	2	2	0	5	2	0	0	4	4	6	0	0	36	24	20	4	3	1	0	1	0	2	1	0	0	0	0	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	15	9	7	2	1	0	0	4	2	0	0	1	1	0	0	0	117	114	92	22	18	4	5	0	0	5	1	1	1	3	3	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
246	AIN40287.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-4*08 F, or Homsap IGHV4-4*09 (F) or Homsap IGHV4-59*08 F or Homsap IGHV4-59*12 (F)	317 (320)	290 (293)	224	66 (69)	52 (55)	14	3 (4)	1 (2)	2	15	6	3	1 (2)	10	7	16	0	2	78	75	58	17	17	0	0	0	0	3	2	0	0	4	2	6	0	0	36	24	17	7	3	4	0	1	0	3	0	0	0	1	0	1	0	1	51	51	42	9	7	2	0	0	0	2	2	2	0	0	2	1	0	0	30	21	12	9	2	7	1	0	1	3	0	0	1	0	1	1	0	1	117	114	91	23	22	1	2	0	1	4	2	1	0	5	1	7	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (1)	0 (1)	0	0	0	0	0 (1)	0	1	0	0	0	
247	AIN40286.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV3-33*03 F	320	296	224	72	53	19	8	1	0	16	9	2	3	8	12	12	0	1	78	75	53	22	19	3	0	0	0	4	3	0	0	4	5	6	0	0	36	24	20	4	3	1	0	0	0	2	1	0	0	0	1	0	0	0	51	51	42	9	8	1	0	0	0	1	2	1	0	0	2	2	0	1	30	24	12	12	4	8	1	1	0	4	2	0	2	1	1	0	0	0	117	114	91	23	17	6	6	0	0	5	1	1	1	3	2	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
248	AIN40285.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	224 (225)	69 (71)	47 (49)	22	7 (9)	5	1	15	10	1	0	6	12	11	0	1	78	75	50	25	18	7	3	1	0	5	1	0	0	5	4	6	0	0	36	24	18	6	2	4	0	2	0	2	1	0	0	0	0	1	0	0	51	51	41	10	9	1	2	1	0	1	2	1	0	0	2	0	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	94	20	14	6	2	0	1	4	4	0	0	1	5	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
249	AIN40284.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV3-33*08 F	317 (320)	293 (296)	228 (229)	65 (67)	57 (59)	8	6 (8)	0	0	17	8	2	1	8	9	13	0	1	78	75	55	20	19	1	1	0	0	4	2	0	0	4	2	7	0	0	36	24	20	4	3	1	0	0	0	2	1	0	0	0	1	0	0	0	51	51	41	10	8	2	0	0	0	1	2	1	0	0	3	2	0	1	30	24	16	8	6	2	1	0	0	4	2	0	1	0	0	0	0	0	117	114	92	22	20	2	4	0	0	6	1	1	0	4	2	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
250	AIN40283.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-3*01 F, or Homsap IGHV1-3*03 F	317 (320)	293 (296)	229 (230)	64 (66)	53 (55)	11	5 (7)	4	0	17	9	1	0	7	6	10	1	4	78	75	56	19	19	0	0	0	0	5	1	0	0	4	2	5	0	2	36	24	19	5	4	1	0	1	0	3	1	0	0	0	0	0	0	0	51	51	43	8	7	1	1	0	0	1	2	1	0	0	1	1	0	1	30	24	20	4	3	1	0	0	0	2	1	0	0	0	0	0	0	1	117	114	87	27	19	8	4	3	0	6	4	0	0	3	2	4	1	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
251	AIN40282.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	219 (220)	74 (76)	46 (48)	28	6 (8)	4	1	16	9	1	1	6	12	17	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	3	3	0	1	0	2	1	0	0	0	0	2	0	0	51	51	39	12	9	3	2	1	0	1	2	1	1	0	3	0	0	1	30	24	13	11	3	8	0	1	0	3	3	0	0	0	0	4	0	0	117	114	90	24	11	13	3	1	1	5	3	0	0	1	5	5	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
252	AIN40281.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV3-33*03 F	320	296	219	77	51	26	10	4	1	16	8	2	4	8	9	14	0	1	78	75	53	22	19	3	1	1	0	4	2	0	0	4	4	6	0	0	36	24	19	5	2	3	0	1	0	2	1	0	1	0	0	0	0	0	51	51	42	9	7	2	0	1	0	1	2	1	0	0	1	2	0	1	30	24	12	12	4	8	1	1	0	4	2	0	2	1	1	0	0	0	117	114	87	27	17	10	7	0	1	5	1	1	1	3	2	6	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
253	AIN40280.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	221 (222)	69 (74)	51 (54)	18 (20)	7 (9)	2 (3)	3	15	9 (10)	1	0	8	10 (11)	13	0	1	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	16	8	3	5	0	1	1	2	1	0	0	1	0	2	0	0	51	51	39	12	9	3	2	0	1	1	3	1	0	0	2	1	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	92	22	17	5	4	0	1	4	3	0	0	2	5	3	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (1)	0	0	0 (1)	0	0	0	0 (1)	0	0	0	
254	AIN40279.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	224 (225)	66 (71)	50 (53)	16 (18)	7 (9)	0 (1)	0	15	7 (8)	1	0	7	11 (12)	15	1	2	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	0	2	1	0	0	0	0	2	1	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	4	5	1	0	0	3	2	0	0	0	0	2	0	1	117	114	91	23	16	7	4	0	0	4	2	0	0	2	6	5	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (1)	0	0	0 (1)	0	0	0	0 (1)	0	0	0	
255	AIN40278.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	220 (221)	70 (75)	49 (52)	21 (23)	7 (8)	3 (4)	2	15	8 (9)	1	0	7	11 (13)	15	0	1	78	75	55	20	18	2	0	1	0	5	0	0	0	5	3	6	0	0	36	24	18	6	3	3	0	1	1	2	1	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	12	12	2	10	2	0	1	3	2	0	0	0	0	4	0	0	117	114	91	23	17	6	3	1	0	4	3	0	0	2	6	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (1)	0 (1)	0	0	0 (1)	0	0	0	0 (2)	0	0	0	
256	AIN40277.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-31*08 F	311	290	227	63	54	9	3	1	0	14	6	2	1	11	9	15	0	1	78	75	58	17	17	0	0	0	0	3	3	0	0	4	1	6	0	0	36	30	24	6	6	0	0	0	0	4	0	0	0	1	0	1	0	0	51	51	45	6	6	0	0	0	0	1	1	1	0	0	2	1	0	0	30	21	18	3	3	0	0	0	0	2	0	0	0	0	1	0	0	0	116	113	82	31	22	9	3	1	0	4	2	1	1	6	5	7	0	1																			
257	AIN40276.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	229	64 (67)	49 (51)	15 (16)	6	2	2	16	8 (10)	1	0	6	12 (13)	10	0	1	78	75	57	18	16	2	0	0	0	6	0	0	0	4	3	5	0	0	36	24	18	6	2	4	0	1	1	2	1	0	0	0	1	0	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	16	8	4	4	0	0	0	3	3	0	0	0	1	1	0	0	117	114	92	22	17	5	4	1	1	4	2	0	0	2	4	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (3)	0 (1)	0	0	0	0	0 (2)	0	0	0	1 (2)	0	0	0	
258	AIN40275.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-39*03 F	311	290	219	71	52	19	4	3	0	15	5	4	0	10	11	18	1	0	78	75	58	17	17	0	0	0	0	3	2	0	0	4	2	6	0	0	36	30	18	12	4	8	1	2	0	4	1	0	0	1	0	2	1	0	51	51	43	8	8	0	0	0	0	2	1	1	0	0	3	1	0	0	30	21	15	6	3	3	0	0	0	3	0	0	0	0	3	0	0	0	116	113	85	28	20	8	3	1	0	3	1	3	0	5	3	9	0	0																			
259	AIN40274.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	320	296	218	78	52	26	7	3	2	14	10	1	0	8	14	15	1	3	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	15	9	2	7	0	2	1	1	1	0	0	1	0	1	1	1	51	51	39	12	9	3	2	0	0	1	3	1	0	0	3	1	0	1	30	24	14	10	3	7	1	0	0	4	2	0	0	0	1	2	0	0	117	114	88	26	17	9	3	1	1	3	4	0	0	2	6	5	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
260	AIN40273.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	223 (224)	70 (72)	51 (53)	19	5 (6)	2	1	15	9	1	1	8	11 (12)	16	0	1	78	75	54	21	18	3	0	1	0	5	0	0	0	5	3	7	0	0	36	24	16	8	2	6	0	0	1	2	2	0	0	1	0	2	0	0	51	51	41	10	9	1	2	0	0	1	3	1	0	0	2	0	0	1	30	24	16	8	3	5	0	1	0	3	2	0	0	0	0	2	0	0	117	114	92	22	18	4	3	0	0	4	2	0	1	2	5	5	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
261	AIN40272.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-61*01 F, or Homsap IGHV4-61*10 (F)	317 (320)	296 (299)	224 (225)	72 (74)	55 (57)	17	4 (5)	2	0	16	7 (8)	2	1	12	13	15	0	0	78	75	52	23	17	6	0	1	0	3	3	0	0	5	4	7	0	0	36	30	21	9	7	2	0	0	0	4	0	0	1	1	0	3	0	0	51	51	43	8	7	1	0	0	0	2	2	1	0	0	3	0	0	0	30	21	16	5	3	2	1	0	0	2	0	0	0	1	1	0	0	0	117	114	88	26	20	6	3	1	0	5	2	1	0	5	4	5	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
262	AIN40271.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*06 F or Homsap IGHV1-69D*01 F	320	296	223	73	51	22	8	2	2	14	8	1	0	8	13	14	1	2	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	16	8	2	6	0	1	1	2	1	0	0	1	0	1	1	0	51	51	41	10	9	1	3	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	1	0	0	3	2	0	0	0	1	2	0	0	117	114	89	25	16	9	3	1	1	3	3	0	0	2	6	5	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
263	AIN40270.1_anti-stem_HA_immunoglobulin_heavy_chai	productive	Homsap IGHV4-61*01 F, or Homsap IGHV4-61*10 (F)	317 (320)	296 (299)	224 (225)	72 (74)	57 (59)	15	3 (4)	2	0	19	6 (7)	2	1	10	11	17	0	1	78	75	57	18	17	1	0	0	0	3	2	0	0	4	3	6	0	0	36	30	22	8	7	1	0	1	0	4	0	0	0	1	0	2	0	0	51	51	43	8	6	2	0	0	0	2	2	1	1	0	2	0	0	0	30	21	15	6	2	4	0	0	0	3	0	0	0	0	2	1	0	0	117	114	83	31	24	7	3	1	0	7	2	1	0	5	3	8	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
264	AHJ39827.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*06 F	317 (320)	290 (293)	225	65 (68)	51 (53)	14 (15)	7	1 (2)	1	14	8 (10)	2	0	7	11	10	1	3	78	72	52	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	3	3	1	0	0	2	1	0	0	0	0	1	1	0	51	51	41	10	9	1	2	1	0	1	2	1	0	0	2	0	0	1	30	24	17	7	4	3	0	0	0	3	2	0	0	0	1	0	0	1	117	114	93	21	16	5	3	0	0	3	3	1	0	2	5	3	0	1	5 (8)	5 (8)	4	1 (4)	0 (2)	1 (2)	0	0 (1)	1	0	0 (2)	0	0	0	0	0	0	0	
265	AHJ39826.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	290 (293)	220 (221)	70 (72)	44 (46)	26	9 (11)	5	4	15	7	1	0	5	9	12	0	3	78	72	50	22	18	4	1	2	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	2	0	2	1	0	0	0	0	0	0	1	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	12	12	2	10	1	1	1	2	2	0	0	0	0	4	0	1	117	114	94	20	12	8	5	0	3	5	2	0	0	0	3	2	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
266	AHJ39825.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	311 (320)	284 (293)	216 (219)	68 (74)	50 (54)	18 (20)	7 (8)	0	0	14 (15)	8 (9)	1	0	8	13 (15)	15 (16)	0	2	78	72	53	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	15	9	2	7	0	0	0	2	1	0	0	1	2	2	0	1	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	4	5	1	0	0	3	3	0	0	0	0	2	0	0	116 (117)	113 (114)	91	22 (23)	16 (17)	6	4	0	0	3 (4)	2	0	0	2	6	5	0	0	0 (8)	0 (8)	0 (3)	0 (5)	0 (3)	0 (2)	0 (1)	0	0	0 (0)	0 (1)	0	0	0	0 (2)	0 (1)	0	0	
267	AHJ39824.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	290 (293)	226	64 (67)	51 (54)	13	5 (7)	4 (5)	2	14	7	1	0	8	11	10	0	2	78	72	52	20	19	1	0	0	0	5	0	0	0	6	3	6	0	0	36	24	19	5	3	2	0	1	1	2	1	0	0	0	0	0	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	16	8	2	6	0	2	0	2	2	0	0	0	0	1	0	1	117	114	93	21	18	3	3	1	0	4	2	0	0	2	6	3	0	0	5 (8)	5 (8)	4	1 (4)	0 (3)	1	0 (2)	0 (1)	1	0	0	0	0	0	0	0	0	0	
268	AHJ39823.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	290 (293)	229 (230)	61 (63)	53 (55)	8	5 (7)	1	1	15	7	1	0	7	12	11	0	1	78	72	52	20	19	1	0	0	0	5	0	0	0	5	4	6	0	0	36	24	18	6	3	3	0	0	1	2	1	0	0	0	1	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
269	AHJ39822.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	290 (293)	226 (227)	64 (66)	52 (54)	12	6 (8)	4	0	15	7	1	0	7	10	13	0	1	78	72	52	20	18	2	0	1	0	5	0	0	0	5	3	6	0	0	36	24	19	5	3	2	0	1	0	2	1	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	0	1	0	3	2	0	0	0	0	3	0	0	117	114	94	20	18	2	4	1	0	4	2	0	0	2	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
270	AHJ39821.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*17 F or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	223 (225)	67 (71)	48 (50)	19 (21)	8	1 (2)	3	16	6 (7)	1	0	7	10 (12)	14	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	20	4	2	2	0	0	0	2	1	0	0	1	0	0	0	0	51	51	39	12	9	3	3	0	0	1	2	1	0	0	3	1	0	1	30	24	13	11	2	9	2	1	1	3	1	0	0	0	0	3	0	0	117	114	93	21	16	5	3	0	2	5	2	0	0	1	4	4	0	0	2 (8)	2 (8)	2 (4)	0 (4)	0 (2)	0 (2)	0	0 (1)	0	0	0 (1)	0	0	0	0 (2)	0	0	0	
271	AHJ39820.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-18*04 F	314 (320)	284 (290)	231 (233)	53 (57)	49 (51)	4 (6)	4 (6)	1 (2)	0	16	9	1	1	6	5 (6)	9	0	1	78	69	51	18	16	2	0	1	0	5	2	0	0	4	1	5	0	0	36	24	20	4	3	1	0	0	0	3	0	0	0	0	1	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	1	0	1	0	0	1	30	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	117	114	96	18	18	0	2	0	0	4	4	0	0	2	2	4	0	0	2 (8)	2 (8)	2 (4)	0 (4)	0 (2)	0 (2)	0 (2)	0 (1)	0	0	0	0	0	0	0 (1)	0	0	0	
272	AHJ39819.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	226 (227)	64 (69)	53 (56)	11 (13)	5 (7)	3 (5)	1	15	9	1	1	7	10 (11)	11	0	1	78	75	55	20	19	1	0	0	0	5	1	0	0	5	3	6	0	0	36	24	17	7	2	5	0	1	1	2	1	0	1	0	1	0	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	5	2	0	0	0	3	3	0	0	0	0	1	0	0	117	114	93	21	18	3	3	2	0	4	2	0	0	2	4	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (2)	0	0	0	0	0	0	0 (1)	0	0	0	
273	AHJ39818.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	290 (293)	221	69 (72)	49 (52)	20	6 (8)	2 (3)	0	16	9	1	0	8	14	12	0	1	78	72	50	22	19	3	0	0	0	6	0	0	0	5	5	6	0	0	36	24	18	6	1	5	0	0	0	2	2	0	0	1	0	1	0	0	51	51	40	11	9	2	3	0	0	1	2	1	0	0	2	1	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	92	22	16	6	3	1	0	4	3	0	0	2	6	3	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
274	AHJ39817.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	232 (233)	61 (63)	53 (55)	8	5 (7)	1	1	15	7	1	0	7	12	11	0	1	78	75	55	20	19	1	0	0	0	5	0	0	0	5	4	6	0	0	36	24	18	6	3	3	0	0	1	2	1	0	0	0	1	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
275	AHJ39816.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-18*04 F	317 (320)	287 (290)	226 (227)	61 (63)	49 (51)	12	7 (8)	2	1	16	9 (10)	2	1	6	8	8	0	1	78	69	50	19	17	2	1	0	0	5	2	0	0	4	2	5	0	0	36	24	20	4	3	1	0	0	0	3	0	0	0	0	1	0	0	0	51	51	41	10	8	2	2	1	0	1	2	1	1	0	1	0	0	1	30	24	17	7	3	4	1	1	0	3	1	0	0	0	1	0	0	0	117	114	94	20	17	3	3	0	1	4	4	1	0	2	2	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
276	AHJ39815.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*17 F or Homsap IGHV1-69D*01 F	320	293	221	72	51	21	10	1	3	17	7	1	1	7	12	12	0	1	78	72	52	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	41	10	9	1	2	0	0	1	2	1	0	0	3	0	0	1	30	24	13	11	3	8	2	0	1	3	2	0	1	0	0	2	0	0	117	114	91	23	16	7	4	1	1	6	2	0	0	1	5	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
277	AHJ39814.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	232 (233)	61 (63)	53 (55)	8	5 (7)	1	1	15	7	1	0	7	12	11	0	1	78	75	55	20	19	1	0	0	0	5	0	0	0	5	4	6	0	0	36	24	18	6	3	3	0	0	1	2	1	0	0	0	1	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
